timestamp,open,high,low,close
1690848000000,29200.2,29200.2,29194.3,29194.3
1690848060000,29194.3,29194.3,29194.3,29194.3
1690848120000,29194.3,29194.3,29194.3,29194.3
1690848180000,29194.3,29194.3,29194.3,29194.3
1690848240000,29194.3,29194.3,29194.3,29194.3
1690848300000,29194.3,29194.3,29184.8,29188.9
1690848360000,29188.9,29189.3,29188.9,29189.3
1690848420000,29189.3,29189.3,29189.3,29189.3
1690848480000,29189.3,29189.3,29189.3,29189.3
1690848540000,29189.3,29189.3,29189.3,29189.3
1690848600000,29189.3,29189.3,29189.3,29189.3
1690848660000,29189.3,29189.3,29189.3,29189.3
1690848720000,29189.3,29189.3,29189.3,29189.3
1690848780000,29189.3,29189.3,29189.3,29189.3
1690848840000,29189.3,29189.3,29189.3,29189.3
1690848900000,29189.3,29189.3,29189.3,29189.3
1690848960000,29189.3,29189.3,29189.3,29189.3
1690849020000,29189.5,29192.5,29189.3,29192.5
1690849080000,29192.5,29192.5,29192.5,29192.5
1690849140000,29192.5,29195.4,29191.8,29194
1690849200000,29193.9,29206.1,29193.9,29206.1
1690849260000,29207.7,29210.7,29207.7,29210.7
1690849320000,29210.7,29210.7,29208.2,29208.2
1690849380000,29208.2,29208.2,29197.4,29202.8
1690849440000,29202.8,29202.8,29196.4,29199.6
1690849500000,29201.9,29204.9,29199.6,29204.9
1690849560000,29204.9,29204.9,29204.9,29204.9
1690849620000,29204.9,29204.9,29204.9,29204.9
1690849680000,29204.9,29204.9,29196.9,29201.4
1690849740000,29201.4,29206.6,29201.4,29206.6
1690849800000,29206.7,29209.7,29206.6,29209.7
1690849860000,29209.7,29216.4,29209.7,29216.4
1690849920000,29216.4,29217.6,29216.4,29217.6
1690849980000,29217.6,29217.6,29216.5,29216.5
1690850040000,29216.5,29216.5,29216.5,29216.5
1690850100000,29216.5,29216.5,29214.7,29214.7
1690850160000,29214.7,29214.7,29214.7,29214.7
1690850220000,29214.7,29214.7,29214.7,29214.7
1690850280000,29214.7,29214.7,29206.6,29211.2
1690850340000,29211.2,29221.8,29211.2,29221.8
1690850400000,29221.8,29221.8,29214.1,29214.1
1690850460000,29214.4,29217.4,29214.4,29217.4
1690850520000,29220.7,29226.8,29220.4,29226.8
1690850580000,29227.1,29233.5,29226.2,29226.2
1690850640000,29226.2,29226.2,29226.2,29226.2
1690850700000,29228.2,29232.9,29227.7,29232.9
1690850760000,29233.3,29236.3,29232.9,29236.3
1690850820000,29237.6,29244.4,29236.3,29244.4
1690850880000,29244.4,29244.4,29244.4,29244.4
1690850940000,29244.4,29244.4,29244.4,29244.4
1690851000000,29244.4,29244.4,29240.4,29240.4
1690851060000,29240.4,29240.4,29240.4,29240.4
1690851120000,29240.4,29240.4,29234.1,29234.1
1690851180000,29234.1,29234.1,29234.1,29234.1
1690851240000,29234.1,29234.1,29234.1,29234.1
1690851300000,29235.9,29238.9,29234.1,29238.9
1690851360000,29238.9,29238.9,29238.9,29238.9
1690851420000,29240.8,29255.1,29240.8,29255.1
1690851480000,29255.1,29255.1,29255.1,29255.1
1690851540000,29255.1,29255.1,29247.7,29247.7
1690851600000,29248.7,29251.7,29248.4,29249.3
1690851660000,29250.6,29253.6,29249.3,29253.6
1690851720000,29253.6,29253.6,29253.6,29253.6
1690851780000,29253.6,29253.6,29245.1,29252.5
1690851840000,29253.1,29293.6,29250.6,29293.6
1690851900000,29293.6,29300.3,29290.9,29290.9
1690851960000,29290.9,29290.9,29290.9,29290.9
1690852020000,29290.9,29290.9,29277.9,29277.9
1690852080000,29277.9,29280.6,29277.7,29280.6
1690852140000,29280.9,29287.3,29280.9,29287.3
1690852200000,29287.4,29291.9,29287.3,29291.9
1690852260000,29291.9,29307.2,29291.9,29307.2
1690852320000,29307.2,29307.2,29305.6,29305.6
1690852380000,29305.6,29305.6,29305.6,29305.6
1690852440000,29305.6,29305.6,29298.5,29298.5
1690852500000,29298.5,29298.5,29287.9,29289.2
1690852560000,29289.2,29289.2,29273.2,29273.2
1690852620000,29273.5,29276.5,29272,29272
1690852680000,29272,29272,29268.5,29268.5
1690852740000,29268.5,29268.5,29263.6,29263.6
1690852800000,29263.6,29263.6,29263.6,29263.6
1690852860000,29263.6,29263.6,29259.2,29259.2
1690852920000,29259.2,29259.2,29259.2,29259.2
1690852980000,29259.2,29259.2,29253.3,29253.3
1690853040000,29253.3,29253.3,29240.5,29240.5
1690853100000,29240.5,29240.5,29240.5,29240.5
1690853160000,29240.5,29241.5,29238.4,29240
1690853220000,29240,29240,29240,29240
1690853280000,29240,29240,29240,29240
1690853340000,29240,29240,29240,29240
1690853400000,29240,29240,29232.5,29232.5
1690853460000,29232.5,29232.5,29231.2,29231.2
1690853520000,29231.2,29231.2,29228.1,29228.1
1690853580000,29228.1,29228.1,29208.3,29208.3
1690853640000,29207.8,29207.8,29207.8,29207.8
1690853700000,29207.8,29207.8,29207.8,29207.8
1690853760000,29207.8,29207.8,29207.8,29207.8
1690853820000,29207.8,29210.3,29207.8,29210.3
1690853880000,29210.3,29216,29209.9,29216
1690853940000,29216,29216,29216,29216
1690854000000,29216,29216,29216,29216
1690854060000,29216,29216.6,29216,29216.6
1690854120000,29210.8,29210.8,29208.6,29208.6
1690854180000,29208.6,29209.9,29208.6,29209.9
1690854240000,29209.9,29209.9,29209.9,29209.9
1690854300000,29210.1,29213.1,29209.2,29209.2
1690854360000,29209.2,29209.2,29203.7,29203.7
1690854420000,29203.7,29203.7,29199.9,29199.9
1690854480000,29199.9,29199.9,29199.9,29199.9
1690854540000,29199.9,29199.9,29198.6,29198.6
1690854600000,29198.6,29198.6,29196.1,29196.4
1690854660000,29196.4,29197.4,29175.5,29180.1
1690854720000,29180.1,29180.1,29180.1,29180.1
1690854780000,29180.1,29180.1,29170.6,29170.6
1690854840000,29170.6,29170.6,29161.3,29161.3
1690854900000,29161.3,29161.3,29142.2,29142.2
1690854960000,29143.4,29158.6,29143.4,29158.6
1690855020000,29158.6,29158.6,29152,29156.4
1690855080000,29156.4,29171.9,29156.4,29171.9
1690855140000,29171.9,29171.9,29171.9,29171.9
1690855200000,29171.9,29173.6,29161.9,29173.6
1690855260000,29173.6,29173.6,29163.9,29163.9
1690855320000,29163.9,29163.9,29163.9,29163.9
1690855380000,29165.1,29170.4,29163.9,29168.6
1690855440000,29168.7,29180,29168.6,29179
1690855500000,29179,29179,29172.2,29172.2
1690855560000,29172.2,29174.5,29168.3,29174.5
1690855620000,29174.5,29174.5,29163.7,29171
1690855680000,29171.5,29174.5,29167.9,29168.8
1690855740000,29168.8,29168.8,29017.6,29017.6
1690855800000,29017.6,29017.6,28722.7,28794.8
1690855860000,28794.5,28890.4,28783.9,28889.5
1690855920000,28889.5,28897.2,28834,28897
1690855980000,28896.6,28917.3,28896.6,28911.8
1690856040000,28911.8,28921.4,28903,28903
1690856100000,28903,28924.3,28900.1,28918
1690856160000,28918,28948.8,28904.7,28948.8
1690856220000,28951.1,28954.4,28929.7,28931.8
1690856280000,28931.8,28946.6,28927.4,28946.6
1690856340000,28946.6,28970.9,28942.1,28970.9
1690856400000,28970.9,28971.3,28957.9,28957.9
1690856460000,28957.9,28961.4,28950,28955.7
1690856520000,28955.7,28955.7,28943.3,28951
1690856580000,28951,28951,28935.6,28937.8
1690856640000,28937.8,28937.8,28908.4,28908.4
1690856700000,28908.4,28924.5,28902.2,28924.5
1690856760000,28924.7,28938.4,28924.5,28938.4
1690856820000,28938.4,28938.4,28934.6,28935.1
1690856880000,28935.1,28935.1,28935.1,28935.1
1690856940000,28935.5,28938.5,28935.5,28938.5
1690857000000,28938.5,28952.3,28930.2,28952.3
1690857060000,28952.3,28952.3,28931.5,28931.5
1690857120000,28931.5,28931.5,28912.9,28912.9
1690857180000,28914.2,28937.7,28913.6,28937.7
1690857240000,28937.7,28937.7,28924.9,28930.4
1690857300000,28930.4,28933,28930.4,28932.9
1690857360000,28932.9,28932.9,28914.5,28914.5
1690857420000,28914.5,28914.5,28914.5,28914.5
1690857480000,28914.5,28924.9,28914.5,28924.9
1690857540000,28924.9,28924.9,28920.4,28924.5
1690857600000,28924.5,28924.5,28920.6,28920.6
